stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
P-ANJO-E,32708,"PETIT ANJOU",,47.444519,-0.614635,,,0,zone_PETIT_ANJOU,,0
P-ANJOU,24330,"PETIT ANJOU",,47.444996,-0.615243,,,0,zone_PETIT_ANJOU,,0
PAPERIE,25531,"PAPERIE",,47.468743,-0.507152,,,0,zone_PAPERIE,,1
PAPERI-E,26837,"PAPERIE",,47.468490,-0.506503,,,0,zone_PAPERIE,,1
PAQUERAI,88085,"LA PAQUERAIE",,47.480122,-0.405369,,,0,zone_LA_PAQUERAIE,,0
PAQUER-E,22063,"PAQUERETTE",,47.485911,-0.649433,,,0,zone_PAQUERETTE,,0
PAQUERET,38080,"PAQUERETTE",,47.485937,-0.649222,,,0,zone_PAQUERETTE,,0
PAQURA-E,703249,"LA PAQUERAIE",,47.480122,-0.405369,,,0,zone_LA_PAQUERAIE,,0
PARC,2377,"RONCEVAUX",,47.486731,-0.598707,,,0,zone_RONCEVAUX,,0
PARCEX-E,13525,"PARC EXPO CITE DE L'OBJET CONNECTE",,47.497075,-0.493407,,,0,zone_PARC_EXPO_CITE_DE_L'OBJET_CONNECTE,,1
PARCEXPO,12773,"PARC EXPO CITE DE L'OBJET CONNECTE",,47.496829,-0.494207,,,0,zone_PARC_EXPO_CITE_DE_L'OBJET_CONNECTE,,1
PARCGA-E,16675,"GARENNE",,47.478345,-0.576532,,,0,zone_GARENNE,,1
PARCGARE,1681,"GARENNE",,47.478329,-0.576605,,,0,zone_GARENNE,,1
PARMEN-E,7606,"PARMENTIER",,47.453125,-0.518480,,,0,zone_PARMENTIER,,0
PARMENTI,3753,"PARMENTIER",,47.453192,-0.518628,,,0,zone_PARMENTIER,,0
PASQUEL,922466,"LA PASQUELERIE",,47.510712,-0.353206,,,0,zone_LA_PASQUELERIE,,0
PASTEU-E,26529,"PASTEUR",,47.467113,-0.492965,,,0,zone_PASTEUR,,1
PASTEUR,25811,"PASTEUR",,47.466996,-0.493055,,,0,zone_PASTEUR,,1
PATIO,680234,"PATIO",,47.510380,-0.649890,,,0,zone_PATIO,,0
PATIO-E,129375,"PATIO",,47.510640,-0.650680,,,0,zone_PATIO,,0
PATIS,2076,"PATIS ST LEGER",,47.464643,-0.706956,,,0,zone_PATIS_ST_LEGER,,0
PATIS-E,29802,"PATIS ST LEGER",,47.464754,-0.706973,,,0,zone_PATIS_ST_LEGER,,0
PATNOIRE,31383,"PAUL BERT",,47.466268,-0.552492,,,0,zone_PAUL_BERT,,1
PATTON,8271,"PATTON",,47.473446,-0.591465,,,0,zone_PATTON,,0
PATTON-E,9022,"PATTON",,47.473396,-0.591993,,,0,zone_PATTON,,0
PATUR-E,23972,"PATUREAUX",,47.433976,-0.527887,,,0,zone_PATUREAUX,,1
PATUREAU,20375,"PATUREAUX",,47.433854,-0.528006,,,0,zone_PATUREAUX,,1
PAUGE-E,30126,"PAUGER",,47.483180,-0.677822,,,0,zone_PAUGER,,0
PAUGER,23604,"PAUGER",,47.482909,-0.678305,,,0,zone_PAUGER,,0
PAVILL-E,7849,"PAVILLON",,47.465944,-0.620961,,,0,zone_PAVILLON,,0
PAVILLO,3922,"PAVILLON",,47.465397,-0.621824,,,0,zone_PAVILLON,,0
PCOUBE-E,6322,"COUBERTIN",,47.462593,-0.532309,,,0,zone_COUBERTIN,,0
PCOUBERT,27982,"COUBERTIN",,47.462579,-0.532434,,,0,zone_COUBERTIN,,0
PEGARDE,21733,"PETITE GARDE",,47.508362,-0.588087,,,0,zone_PETITE_GARDE,,1
PEGARD-E,22451,"PETITE GARDE",,47.508439,-0.587941,,,0,zone_PETITE_GARDE,,1
PELEGL-E,21148,"EGLISE DE PELLOUAILLES",,47.521531,-0.443999,,,0,zone_EGLISE_DE_PELLOUAILLES,,1
PELEGLIS,27979,"EGLISE DE PELLOUAILLES",,47.521539,-0.444147,,,0,zone_EGLISE_DE_PELLOUAILLES,,1
PELLEG-E,243747,"EGLISE DE PELLOUAILLES",,47.522250,-0.443300,,,0,zone_EGLISE_DE_PELLOUAILLES,,0
PELLER-E,13867,"PELLERINIERE",,47.460237,-0.487363,,,0,zone_PELLERINIERE,,1
PELLERI,10802,"PELLERINIERE",,47.460678,-0.488241,,,0,zone_PELLERINIERE,,1
PELMAI-E,29474,"MAIRIE DE PELLOUAILLES",,47.521765,-0.439388,,,0,zone_MAIRIE_DE_PELLOUAILLES,,0
PELSTADE,26074,"STADE DE PELLOUAILLES",,47.523254,-0.438916,,,0,zone_STADE_DE_PELLOUAILLES,,0
PELSTA-E,22112,"STADE DE PELLOUAILLES",,47.523355,-0.438853,,,0,zone_STADE_DE_PELLOUAILLES,,0
PELUAU,16,"PELUAU",,47.489650,-0.567440,,,0,zone_PELUAU,,1
PELUAU-E,22717,"PELUAU",,47.489468,-0.567824,,,0,zone_PELUAU,,0
PEPIN AR,824564,"GARE DE TRELAZE Arrivée",,47.452049,-0.469085,,,0,zone_GARE_DE_TRELAZE_Arrivée,,1
PEPINI-E,11360,"GARE DE TRELAZE",,47.452096,-0.469624,,,0,zone_GARE_DE_TRELAZE,,1
PEPINIER,10185,"GARE DE TRELAZE",,47.452291,-0.470008,,,0,zone_GARE_DE_TRELAZE,,1
PERAUD-E,16124,"PERRAUDIERE ZA",,47.436282,-0.700197,,,0,zone_PERRAUDIERE_ZA,,0
PERAUDIE,11921,"PERRAUDIERE ZA",,47.436231,-0.700097,,,0,zone_PERRAUDIERE_ZA,,0
PERDRIAU,4087,"PERDRIAU",,47.439552,-0.487529,,,0,zone_PERDRIAU,,0
PERN23-C,31888,"PERRAUDIERE RD 723",,47.438510,-0.698551,,,0,zone_PERRAUDIERE_RD_723,,0
PERRAUDI,3443,"PERRAUDIERE ST LAMBERT",,47.482288,-0.681225,,,0,zone_PERRAUDIERE_ST_LAMBERT,,0
PERRAU-E,19554,"PERRAUDIERE ST LAMBERT",,47.482359,-0.681381,,,0,zone_PERRAUDIERE_ST_LAMBERT,,0
PERRBAUN,998251,"LA PERRAUDIERE",,47.508121,-0.346495,,,0,zone_LA_PERRAUDIERE,,0
PERRIE-E,215108,"PERRIERE",,47.461107,-0.408392,,,0,zone_PERRIERE,,0
PERRIERE,395213,"PERRIÈRE",,47.464759,-0.408258,,,0,zone_PERRIÈRE,,0
PERUSSAI,3238,"PERUSSAIE",,47.466027,-0.596368,,,0,zone_PERUSSAIE,,1
PERUSS-E,4185,"PERUSSAIE",,47.465517,-0.595445,,,0,zone_PERUSSAIE,,1
PETGUICH,607987,"LE PETIT GUICHARD",,47.525999,-0.478804,,,0,zone_LE_PETIT_GUICHARD,,0
PETGUI-E,993424,"LE PETIT GUICHARD",,47.526150,-0.479156,,,0,zone_LE_PETIT_GUICHARD,,0
PETIPA-E,21835,"PETITES PANNES",,47.488753,-0.569805,,,0,zone_PETITES_PANNES,,1
PETIPANN,1322,"PETITES PANNES",,47.488739,-0.569955,,,0,zone_PETITES_PANNES,,1
PETLANDE,11977,"PETITE LANDE",,47.550773,-0.580109,,,0,zone_PETITE_LANDE,,0
PETLAN-E,13939,"PETITE LANDE",,47.554391,-0.581475,,,0,zone_PETITE_LANDE,,0
PETPOR-E,6330,"PETIT PORT",,47.425665,-0.609656,,,0,zone_PETIT_PORT,,1
PETPORT,5677,"PETIT PORT",,47.425920,-0.609581,,,0,zone_PETIT_PORT,,1
PICAS,26555,"PICASSO",,47.452936,-0.523204,,,0,zone_PICASSO,,1
PICAS-E,43700,"PICASSO",,47.452941,-0.521964,,,0,zone_PICASSO,,1
PICASS-E,29141,"REPUBLIQUE TRELAZE",,47.450553,-0.505593,,,0,zone_REPUBLIQUE_TRELAZE,,0
PICASSO,28488,"REPUBLIQUE TRELAZE",,47.450605,-0.505495,,,0,zone_REPUBLIQUE_TRELAZE,,0
PIECE,22296,"PIECE DU MOULIN",,47.507368,-0.596631,,,0,zone_PIECE_DU_MOULIN,,1
PIECE-E,23406,"PIECE DU MOULIN",,47.507349,-0.596998,,,0,zone_PIECE_DU_MOULIN,,1
PIGEONDO,530735,"PIGEON D'OR",,47.469116,-0.389339,,,0,zone_PIGEON_D'OR,,0
PIGEON-E,33819,"PIGEON D'OR",,47.469138,-0.388573,,,0,zone_PIGEON_D'OR,,0
PIGNONIE,26672,"PIGNONIERE",,47.487273,-0.498296,,,0,zone_PIGNONIERE,,1
PIJUIG-E,98449,"PISCINE CAMILLE MUFFAT",,47.534565,-0.616730,,,0,zone_PISCINE_CAMILLE_MUFFAT,,1
PIJUIGI,491332,"PISCINE CAMILLE MUFFAT",,47.534572,-0.617143,,,0,zone_PISCINE_CAMILLE_MUFFAT,,1
PINEAUDI,370444,"LA PINEAUDIERE",,47.593280,-0.536900,,,0,zone_LA_PINEAUDIERE,,0
PINEAU-E,330880,"LA PINEAUDIERE",,47.593260,-0.537110,,,0,zone_LA_PINEAUDIERE,,0
PINELI-E,90368,"PINELIER",,47.523123,-0.743214,,,0,zone_PINELIER,,1
PINELIER,808769,"PINELIER",,47.522993,-0.743117,,,0,zone_PINELIER,,1
PINSON-E,24131,"PINSONS",,47.472597,-0.630262,,,0,zone_PINSONS,,0
PINSONS,23478,"PINSONS",,47.472502,-0.630118,,,0,zone_PINSONS,,0
PISCJU-E,6211,"PISCINE CAMILLE MUFFAT",,47.534204,-0.616574,,,0,zone_PISCINE_CAMILLE_MUFFAT,,1
PISCJUIG,6185,"PISCINE CAMILLE MUFFAT",,47.534056,-0.616510,,,0,zone_PISCINE_CAMILLE_MUFFAT,,1
PIVERD-E,31587,"PIVERDIERE",,47.437404,-0.609761,,,0,zone_PIVERDIERE,,1
PIVERDIE,30771,"PIVERDIERE",,47.437669,-0.609674,,,0,zone_PIVERDIERE,,1
PLACEN-E,19486,"PLACE NEY",,47.478535,-0.543271,,,0,zone_PLACE_NEY,,0
PLACENEY,18833,"PLACE NEY",,47.478355,-0.543500,,,0,zone_PLACE_NEY,,0
PLATEF-E,28725,"PLATEAU FLEURI",,47.529884,-0.597765,,,0,zone_PLATEAU_FLEURI,,1
PLATFLEU,14518,"PLATEAU FLEURI",,47.529727,-0.598104,,,0,zone_PLATEAU_FLEURI,,1
PLDULYCE,23588,"PLACE DU LYCEE",,47.466857,-0.544408,,,0,zone_PLACE_DU_LYCEE,,1
PLDULY-E,29899,"PLACE DU LYCEE",,47.466904,-0.544541,,,0,zone_PLACE_DU_LYCEE,,1
PLGBEL-E,386009,"BELLEVUE PLESSIS GRAMMOIRE",,47.504730,-0.440340,,,0,zone_BELLEVUE_PLESSIS_GRAMMOIRE,,0
PLGBELVU,340050,"BELLEVUE PLESSIS GRAMMOIRE",,47.504800,-0.440300,,,0,zone_BELLEVUE_PLESSIS_GRAMMOIRE,,0
PLGRAM-E,18850,"MAIRIE DU PLESSIS GRAMMOIRE",,47.500967,-0.431570,,,0,zone_MAIRIE_DU_PLESSIS_GRAMMOIRE,,0
PLGRAMMO,17275,"MAIRIE DU PLESSIS GRAMMOIRE",,47.500969,-0.431588,,,0,zone_MAIRIE_DU_PLESSIS_GRAMMOIRE,,0
PLMACE,32166,"MAIRIE DU PLESSIS MACE",,47.543858,-0.675127,,,0,zone_MAIRIE_DU_PLESSIS_MACE,,0
PLMACE-E,17244,"MAIRIE DU PLESSIS MACE",,47.544040,-0.674719,,,0,zone_MAIRIE_DU_PLESSIS_MACE,,0
PLOTIN-E,626210,"PLOTINIERE",,47.468818,-0.433327,,,0,zone_PLOTINIERE,,0
PLOTINIE,32677,"PLOTINIERE",,47.468747,-0.433360,,,0,zone_PLOTINIERE,,0
PMONPROF,31850,"MONPROFIT",,47.475619,-0.566948,,,0,zone_MONPROFIT,,0
POINCA-E,19244,"POINCARE",,47.500277,-0.589700,,,0,zone_POINCARE,,1
POINCARE,17808,"POINCARE",,47.499847,-0.589483,,,0,zone_POINCARE,,1
POIREL,14957,"POIREL",,47.461698,-0.562124,,,0,zone_POIREL,,1
POIREL-E,5240,"POIREL",,47.461524,-0.562097,,,0,zone_POIREL,,1
POISSO-E,16364,"COEUR DE MAINE",,47.472554,-0.556806,,,0,zone_COEUR_DE_MAINE,,1
POISSONN,29689,"COEUR DE MAINE",,47.472355,-0.557117,,,0,zone_COEUR_DE_MAINE,,1
POIVRE,690308,"POIVRE",,47.513573,-0.593032,,,0,zone_POIVRE,,1
POIVRE-E,17887,"POIVRE",,47.513531,-0.593113,,,0,zone_POIVRE,,1
POLE49,573557,"POLE 49",,47.489030,-0.491308,,,0,zone_POLE_49,,1
POLIGU-E,85187,"POLIGUET",,47.494530,-0.397327,,,0,zone_POLIGUET,,0
POLIGUET,527584,"POLIGUET",,47.494530,-0.397327,,,0,zone_POLIGUET,,0
POMANJ-E,19679,"POMANJOU",,47.500233,-0.520737,,,0,zone_POMANJOU,,0
POMANJO,18732,"POMANJOU",,47.500206,-0.520834,,,0,zone_POMANJOU,,0
POMONE,14481,"POMONE",,47.481408,-0.574521,,,0,zone_POMONE,,1
POMONE-E,15036,"POMONE",,47.481469,-0.574360,,,0,zone_POMONE,,1
PONTLA-E,16421,"PONT LAITIER",,47.413183,-0.617144,,,0,zone_PONT_LAITIER,,1
PONTLAIT,15506,"PONT LAITIER",,47.413190,-0.617007,,,0,zone_PONT_LAITIER,,1
PONTNO-E,4391,"PONT NOIR",,47.463995,-0.562692,,,0,zone_PONT_NOIR,,1
PONTNOIR,14304,"PONT NOIR",,47.463931,-0.562770,,,0,zone_PONT_NOIR,,1
PONTSC-E,15414,"MAIRIE DES PONTS DE CE",,47.425545,-0.525697,,,0,zone_MAIRIE_DES_PONTS_DE_CE,,1
PONTSCEM,14271,"MAIRIE DES PONTS DE CE",,47.425291,-0.525389,,,0,zone_MAIRIE_DES_PONTS_DE_CE,,1
PORTSG,30148,"LE PORT",,47.421579,-0.573612,,,0,zone_LE_PORT,,0
PORTSG-E,9108,"LE PORT",,47.421520,-0.573959,,,0,zone_LE_PORT,,0
POUIL AR,3580,"POUILLE",,47.432799,-0.532177,,,0,zone_POUILLE,,1
POUILLE,25650,"POUILLE",,47.432913,-0.531831,,,0,zone_POUILLE,,1
PREVERT,646592,"PREVERT",,47.487784,-0.597523,,,0,zone_PREVERT,,0
PRIEURE,18873,"PRIEURE",,47.471893,-0.633591,,,0,zone_PRIEURE,,1
PRIEUR-E,19657,"PRIEURE",,47.471986,-0.633437,,,0,zone_PRIEURE,,1
PRINCE,31844,"PRINCE",,47.389540,-0.525753,,,0,zone_PRINCE,,0
PRINCE-E,25212,"PRINCE",,47.389568,-0.525810,,,0,zone_PRINCE,,0
PROME-E,27692,"PROMENIERS",,47.477372,-0.631353,,,0,zone_PROMENIERS,,1
PROMENIE,26386,"PROMENIERS",,47.477355,-0.631420,,,0,zone_PROMENIERS,,1
PROUD-E,6151,"PROUDHON",,47.461660,-0.603307,,,0,zone_PROUDHON,,0
PROUDH-E,30177,"PROUDHON",,47.461642,-0.603349,,,0,zone_PROUDHON,,1
PROUDHON,29327,"PROUDHON",,47.461217,-0.603846,,,0,zone_PROUDHON,,1
PROVIN-E,17083,"PROVINS",,47.492606,-0.501993,,,0,zone_PROVINS,,1
PROVINS,14341,"PROVINS",,47.492509,-0.502417,,,0,zone_PROVINS,,1
PRTLAU-E,4444,"PORT LAUNAY",,47.520896,-0.521654,,,0,zone_PORT_LAUNAY,,0
PRTLAUNA,20548,"PORT LAUNAY",,47.520720,-0.521565,,,0,zone_PORT_LAUNAY,,0
PRUILL,642291,"PRUILLE",,47.576840,-0.662790,,,0,zone_PRUILLE,,0
PRUILLE,817682,"PLACE DE LA FONTAINE",,47.577093,-0.662803,,,0,zone_PLACE_DE_LA_FONTAINE,,1
PRUILL-E,430244,"PRUILLE",,47.576840,-0.662790,,,0,zone_PRUILLE,,0
PRUNIE-E,27721,"PRUNIERS",,47.449282,-0.602468,,,0,zone_PRUNIERS,,1
PRUNIERS,43576,"PRUNIERS",,47.449115,-0.602741,,,0,zone_PRUNIERS,,1
PTANJO-E,7177,"CROISEE",,47.459032,-0.667486,,,0,zone_CROISEE,,0
PTANJOU,24470,"CROISEE",,47.458930,-0.668178,,,0,zone_CROISEE,,0
PTASSI-E,17550,"POLE TASSIGNY",,47.446489,-0.537224,,,0,zone_POLE_TASSIGNY,,1
PTELANDE,671903,"LA PETITE LANDE",,47.451278,-0.432018,,,0,zone_LA_PETITE_LANDE,,0
PTELAN-E,803685,"LA PETITE LANDE",,47.451188,-0.431885,,,0,zone_LA_PETITE_LANDE,,0
PTFILL-E,19116,"PONT AUX FILLES",,47.512659,-0.515059,,,0,zone_PONT_AUX_FILLES,,0
PTFILLES,1435,"PONT AUX FILLES",,47.512021,-0.514982,,,0,zone_PONT_AUX_FILLES,,0
PTGRCHAM,12601,"PETITS GRANDCHAMPS",,47.463878,-0.714313,,,0,zone_PETITS_GRANDCHAMPS,,0
PTGRCH-E,24018,"PETITS GRANDCHAMPS",,47.463965,-0.714345,,,0,zone_PETITS_GRANDCHAMPS,,0
PTJOUR,18366,"POINT DU JOUR",,47.474387,-0.319791,,,0,zone_POINT_DU_JOUR,,0
PTMONGAZ,27077,"PETIT MONGAZON",,47.486971,-0.483463,,,0,zone_PETIT_MONGAZON,,0
PTMONG-E,6242,"PETIT MONGAZON",,47.486745,-0.483308,,,0,zone_PETIT_MONGAZON,,0
PTMONS-E,337802,"PETIT MONGAZON",,47.484330,-0.484980,,,0,zone_PETIT_MONGAZON,,0
P-VDMA-E,246495,"VAL DE MAINE",,47.443106,-0.613127,,,0,zone_VAL_DE_MAINE,,1
PYRA10-E,31499,"PYRAMIDE",,47.440165,-0.488694,,,0,zone_PYRAMIDE,,0
PYRAM02,23017,"PYRAMIDE",,47.440874,-0.488540,,,0,zone_PYRAMIDE,,1
PYRAM10,1573,"PYRAMIDE",,47.440959,-0.490234,,,0,zone_PYRAMIDE,,0
PYRAM2-E,46871,"PYRAMIDE",,47.440848,-0.488480,,,0,zone_PYRAMIDE,,1
QUANTI-E,83420,"QUANTINIERE",,47.455289,-0.471643,,,0,zone_QUANTINIERE,,1
QUANTIN,17853,"QUANTINIERE",,47.455167,-0.471583,,,0,zone_QUANTINIERE,,1
QVENTS,4688,"QUATRE VENTS",,47.497244,-0.420842,,,0,zone_QUATRE_VENTS,,0
QVENTS-E,15898,"QUATRE VENTS",,47.497124,-0.420842,,,0,zone_QUATRE_VENTS,,0
RABELA-E,28844,"RABELAIS",,47.461602,-0.546921,,,0,zone_RABELAIS,,1
RABELAI,819,"RABELAIS",,47.461734,-0.546920,,,0,zone_RABELAIS,,1
RAINIERE,476568,"RAINIERE",,47.578720,-0.477040,,,0,zone_RAINIERE,,0
RAMON,25600,"RAMON",,47.486629,-0.537928,,,0,zone_RAMON,,1
RAMON -E,7452,"RAMON",,47.486568,-0.538040,,,0,zone_RAMON,,1
RANGEA-E,28686,"RANGEARDIERE",,47.410130,-0.622736,,,0,zone_RANGEARDIERE,,1
RANGEARD,11014,"RANGEARDIERE",,47.410127,-0.622958,,,0,zone_RANGEARDIERE,,1
RAPIDE-E,22324,"RAPIDEX",,47.502754,-0.513859,,,0,zone_RAPIDEX,,0
RAPIDEX,21736,"RAPIDEX",,47.502734,-0.514075,,,0,zone_RAPIDEX,,0
RASPAI-E,14912,"RASPAIL",,47.475055,-0.570126,,,0,zone_RASPAIL,,0
RASPAIL,3803,"RASPAIL",,47.474956,-0.570048,,,0,zone_RASPAIL,,0
RBRIOL-E,8269,"ROUTE DE BRIOLLAY",,47.486260,-0.532830,,,0,zone_ROUTE_DE_BRIOLLAY,,1
RBRIOLLA,24653,"ROUTE DE BRIOLLAY",,47.486367,-0.532903,,,0,zone_ROUTE_DE_BRIOLLAY,,1
RECLAI-E,641741,"RENE CLAIR",,47.536632,-0.621767,,,0,zone_RENE_CLAIR,,1
RECLAIR,461517,"RENE CLAIR",,47.536671,-0.621849,,,0,zone_RENE_CLAIR,,1
RENARD,27566,"RENARDIERE",,47.483876,-0.674078,,,0,zone_RENARDIERE,,0
RENAR-E,19748,"RENARDIERE",,47.483708,-0.674436,,,0,zone_RENARDIERE,,0
RENOIR,26525,"AUGUSTE RENOIR",,47.536063,-0.618538,,,0,zone_AUGUSTE_RENOIR,,1
RENOIR-E,478423,"AUGUSTE RENOIR",,47.536026,-0.618368,,,0,zone_AUGUSTE_RENOIR,,1
RENOU,6625,"RENOU",,47.436874,-0.486776,,,0,zone_RENOU,,0
RENOU-E,4188,"RENOU",,47.437364,-0.486888,,,0,zone_RENOU,,0
REPMON-E,31175,"REPUBLIQUE MONTREUIL",,47.528919,-0.610971,,,0,zone_REPUBLIQUE_MONTREUIL,,1
REPTRE-E,25507,"REPUBLIQUE TRELAZE",,47.450300,-0.504226,,,0,zone_REPUBLIQUE_TRELAZE,,1
REPTRELA,9180,"REPUBLIQUE TRELAZE",,47.450026,-0.504340,,,0,zone_REPUBLIQUE_TRELAZE,,1
REPUBL-E,6777,"REPUBLIQUE",,47.471695,-0.553946,,,0,zone_REPUBLIQUE,,1
REPUBLIQ,30691,"REPUBLIQUE",,47.471066,-0.554018,,,0,zone_REPUBLIQUE,,1
RESIDENC,125095,"RESIDENCE",,47.572810,-0.486930,,,0,zone_RESIDENCE,,0
RESTLA-E,428093,"RESTAURANT JEANNE DE LAVAL",,47.456886,-0.393809,,,0,zone_RESTAURANT_JEANNE_DE_LAVAL,,0
RESTLAVA,675479,"RESTAURANT JEANNE DE LAVAL",,47.456940,-0.393831,,,0,zone_RESTAURANT_JEANNE_DE_LAVAL,,0
RESTUN-E,28833,"RESTAU U",,47.479527,-0.600443,,,0,zone_RESTAU_U,,1
RESTUNIV,27148,"RESTAU U",,47.479193,-0.600159,,,0,zone_RESTAU_U,,1
REUSSI-E,366153,"REUSSIERES",,47.569410,-0.562640,,,0,zone_REUSSIERES,,0
REUSSIER,434069,"REUSSIERES",,47.569550,-0.562720,,,0,zone_REUSSIERES,,0
REVERI-E,13109,"REVERIES",,47.482068,-0.577872,,,0,zone_REVERIES,,1
REVERIES,12326,"REVERIES",,47.482047,-0.578334,,,0,zone_REVERIES,,1
RGILARDI,390494,"ROUTE DES GILARDIERES",,47.385940,-0.564700,,,0,zone_ROUTE_DES_GILARDIERES,,0
RIDEREAU,567791,"RIDEREAU",,47.478000,-0.391116,,,0,zone_RIDEREAU,,0
RIDERE-E,917645,"RIDEREAU",,47.477936,-0.391206,,,0,zone_RIDEREAU,,0
RIMOUX,716161,"RIMOUX",,47.475938,-0.355971,,,0,zone_RIMOUX,,0
RIMOUX-E,644943,"RIMOUX",,47.475917,-0.355832,,,0,zone_RIMOUX,,0
RIOTTEAU,29013,"RIOTTEAU",,47.443910,-0.498808,,,0,zone_RIOTTEAU,,0
RIOTTE-E,6695,"RIOTTEAU",,47.443845,-0.498717,,,0,zone_RIOTTEAU,,0
RIPOLE-E,5826,"RIPOLLET",,47.511155,-0.588417,,,0,zone_RIPOLLET,,1
RIPOLLE,22179,"RIPOLLET",,47.510868,-0.588795,,,0,zone_RIPOLLET,,1
RIVET,5205,"RIVET",,47.436692,-0.516354,,,0,zone_RIVET,,1
RIVET-E,5331,"RIVET",,47.436729,-0.515902,,,0,zone_RIVET,,1
RMOINE-E,32116,"ROCHE AUX MOINES",,47.393884,-0.645894,,,0,zone_ROCHE_AUX_MOINES,,0
RMOINES,6489,"ROCHE AUX MOINES",,47.393877,-0.645756,,,0,zone_ROCHE_AUX_MOINES,,0
ROCEPI-E,17525,"ROC EPINE",,47.480272,-0.575826,,,0,zone_ROC_EPINE,,1
ROCEPINE,636,"ROC EPINE",,47.480288,-0.575887,,,0,zone_ROC_EPINE,,1
ROCHE-E,20309,"LA ROCHETTE",,47.528702,-0.751212,,,0,zone_LA_ROCHETTE,,0
ROCHEF-E,13000,"LA ROCHEFOUCAULD",,47.479395,-0.556720,,,0,zone_LA_ROCHEFOUCAULD,,1
ROCHEFOU,6793,"LA ROCHEFOUCAULD",,47.478899,-0.557006,,,0,zone_LA_ROCHEFOUCAULD,,1
ROCHETTE,22371,"LA ROCHETTE",,47.528636,-0.751075,,,0,zone_LA_ROCHETTE,,0
ROCHMA-E,370620,"ROCHE MAROTTE",,47.447420,-0.519360,,,0,zone_ROCHE_MAROTTE,,0
ROCHMAR,573094,"ROCHE MAROTTE",,47.447530,-0.519330,,,0,zone_ROCHE_MAROTTE,,0
RODIN,12656,"RODIN",,47.475971,-0.625645,,,0,zone_RODIN,,1
RODIN -E,13309,"RODIN",,47.476076,-0.625733,,,0,zone_RODIN,,1
ROFOUL-E,627992,"LA ROCHE FOULQUES",,47.575840,-0.454840,,,0,zone_LA_ROCHE_FOULQUES,,0
ROFOULQ,55701,"LA ROCHE FOULQUES",,47.575750,-0.454990,,,0,zone_LA_ROCHE_FOULQUES,,0
ROIPOLO,883602,"ROI DE POLOGNE",,47.469545,-0.561275,,,0,zone_ROI_DE_POLOGNE,,0
ROMA-AD,28445,"SAINTE GEMMES - ROCHE MORNA",,47.420300,-0.581543,,,0,zone_SAINTE_GEMMES_-_ROCHE_MORNA,,0
ROMAB-E,78271,"ROMANERIE",,47.484534,-0.508057,,,0,zone_ROMANERIE,,0
ROMABLD,84626,"ROMANERIE",,47.484597,-0.507800,,,0,zone_ROMANERIE,,0
ROMOR AR,17830,"SAINTE GEMMES - ROCHE MORNA",,47.420299,-0.581463,,,0,zone_SAINTE_GEMMES_-_ROCHE_MORNA,,1
ROMORNA,32360,"SAINTE GEMMES - ROCHE MORNA",,47.420320,-0.581281,,,0,zone_SAINTE_GEMMES_-_ROCHE_MORNA,,1
RONCERAY,10261,"RONCERAY",,47.529600,-0.564904,,,0,zone_RONCERAY,,1
RONCER-E,20665,"RONCERAY",,47.529993,-0.565357,,,0,zone_RONCERAY,,1
RONCIE-E,17649,"RONCIERES",,47.436057,-0.513627,,,0,zone_RONCIERES,,1
RONCIERE,3607,"RONCIERES",,47.435932,-0.513543,,,0,zone_RONCIERES,,1
ROUAIR-E,20788,"ROUAIRIE",,47.475494,-0.638859,,,0,zone_ROUAIRIE,,1
ROUAIRIE,19971,"ROUAIRIE",,47.475597,-0.638880,,,0,zone_ROUAIRIE,,1
ROUSSI-E,228030,"LA ROUSSIERE",,47.574636,-0.650751,,,0,zone_LA_ROUSSIERE,,0
ROUSSIER,4742,"LA ROUSSIERE",,47.574636,-0.650751,,,0,zone_LA_ROUSSIERE,,0
ROUTE4-E,4312,"ROUTE N 4",,47.441641,-0.492322,,,0,zone_ROUTE_N_4,,0
ROUTEN 4,15621,"ROUTE N 4",,47.441821,-0.492749,,,0,zone_ROUTE_N_4,,0
RTECHA-E,31093,"ROUTE DE CHAMPIGNE",,47.572355,-0.593360,,,0,zone_ROUTE_DE_CHAMPIGNE,,0
RTECHAMP,31470,"ROUTE DE CHAMPIGNE",,47.572273,-0.593387,,,0,zone_ROUTE_DE_CHAMPIGNE,,0
RTEDAN-E,14532,"ROUTE D'ANGERS",,47.425482,-0.556219,,,0,zone_ROUTE_D'ANGERS,,1
RTEDANGE,6743,"ROUTE D'ANGERS",,47.425396,-0.556649,,,0,zone_ROUTE_D'ANGERS,,1
RTEMEI-E,19122,"ROUTE DE LA MEIGNANNE",,47.477764,-0.639492,,,0,zone_ROUTE_DE_LA_MEIGNANNE,,1
RTEMEIGN,18306,"ROUTE DE LA MEIGNANNE",,47.477708,-0.639337,,,0,zone_ROUTE_DE_LA_MEIGNANNE,,1
RTEPAR-E,19337,"ROUTE DE PARIS",,47.489778,-0.507383,,,0,zone_ROUTE_DE_PARIS,,1
RTEPARIS,17574,"ROUTE DE PARIS",,47.489564,-0.508101,,,0,zone_ROUTE_DE_PARIS,,1
