shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
MAN1120003,0.1848550009,47.9340871488,63
MAN1120004,0.1848550009,47.9340871488,0
MAN1120004,0.1654269171,47.9527192144,1
MAN1120004,0.1654269171,47.9527192144,2
MAN1120004,0.1655202927,47.9602148578,3
MAN1120004,0.1655202927,47.9602148578,4
MAN1120004,0.1603724979,47.9674691377,5
MAN1120004,0.1603724979,47.9674691377,6
MAN1120004,0.158722839,47.9733579638,7
MAN1120004,0.158722839,47.9733579638,8
MAN1120004,0.1568814932,47.9673411623,9
MAN1120004,0.1568814932,47.9673411623,10
MAN1120004,0.1572360484,47.9642710438,11
MAN1120004,0.1572360484,47.9642710438,12
MAN1120004,0.1604520393,47.963917094,13
MAN1120004,0.1604520393,47.963917094,14
MAN1120004,0.1667234793,47.9560359248,15
MAN1120004,0.1667234793,47.9560359248,16
MAN1120004,0.1843305288,47.9456377517,17
MAN1120004,0.1843305288,47.9456377517,18
MAN1120004,0.1863888857,47.9463863289,19
MAN1120004,0.1863888857,47.9463863289,20
MAN1120004,0.1856652399,47.9381863912,21
MAN1120004,0.1856652399,47.9381863912,22
MAN1120004,0.1867599363,47.9356335809,23
MAN1120004,0.1867599363,47.9356335809,24
MAN1120004,0.186648524,47.9314662301,25
MAN1120004,0.186648524,47.9314662301,26
MAN1120004,0.1875316675,47.9272002081,27
MAN1120004,0.1875316675,47.9272002081,28
MAN1120004,0.1867623954,47.925053922,29
MAN1120004,0.1867623954,47.925053922,30
MAN1120004,0.1857289954,47.9228217992,31
MAN1120004,0.1857289954,47.9228217992,32
MAN1120004,0.1845117525,47.9224755207,33
MAN1120004,0.1845117525,47.9224755207,34
MAN1120004,0.1838345853,47.9252969108,35
MAN1120004,0.1838345853,47.9252969108,36
MAN1120004,0.1852532887,47.9282558498,37
MAN1120004,0.1852532887,47.9282558498,38
MAN1120004,0.2200775525,47.9213707553,39
MAN1120004,0.2200775525,47.9213707553,40
MAN1120004,0.2480197062,47.9133270517,41
MAN1120004,0.2480197062,47.9133270517,42
MAN1120004,0.2503151034,47.9134850084,43
MAN1120004,0.2503151034,47.9134850084,44
MAN1120004,0.2557884244,47.9141583608,45
MAN1120004,0.2557884244,47.9141583608,46
MAN1120004,0.2584414715,47.915770913,47
MAN1120004,0.2584414715,47.915770913,48
MAN1120004,0.257160157,47.9187438507,49
MAN1120004,0.257160157,47.9187438507,50
MAN1120004,0.2513767546,47.9198103032,51
MAN1120004,0.2513767546,47.9198103032,52
MAN1120004,0.2483493172,47.9171743319,53
MAN1120004,0.2483493172,47.9171743319,54
MAN1120004,0.2497059196,47.9126464767,55
MAN1120004,0.2497059196,47.9126464767,56
MAN1120004,0.2516701495,47.9096678021,57
MAN1120004,0.2516701495,47.9096678021,58
MAN1120004,0.2491291073,47.9072654123,59
MAN1120004,0.2491291073,47.9072654123,60
MAN1120004,0.2465408374,47.9064004788,61
MAN1120004,0.2465408374,47.9064004788,62
MAN1120004,0.2408074418,47.9062347979,63
MAN1120004,0.2408074418,47.9062347979,64
MAN1120004,0.2381803833,47.907024299,65
MAN1130006,0.2298674335,47.9554272395,0
MAN1130006,0.2339858529,47.9512192195,1
MAN1130006,0.2339858529,47.9512192195,2
MAN1130006,0.2617080108,47.942304548,3
MAN1130006,0.2617080108,47.942304548,4
MAN1130006,0.2688845222,47.9368343461,5
MAN1130006,0.2688845222,47.9368343461,6
MAN1130006,0.2744754299,47.9351473853,7
MAN1130006,0.2744754299,47.9351473853,8
MAN1130006,0.2653646968,47.9398774788,9
MAN1130006,0.2653646968,47.9398774788,10
MAN1130006,0.2683914361,47.9442941428,11
MAN1130006,0.2683914361,47.9442941428,12
MAN1130006,0.2651629281,47.9446777946,13
MAN1130006,0.2651629281,47.9446777946,14
MAN1130006,0.2604928615,47.9490300123,15
MAN1130006,0.2604928615,47.9490300123,16
MAN1130006,0.2232969394,47.9709816559,17
MAN1130007,0.2232969394,47.9709816559,0
MAN1130007,0.2609845408,47.948445003,1
MAN1130007,0.2609845408,47.948445003,2
MAN1130007,0.2647326152,47.9450659958,3
MAN1130007,0.2647326152,47.9450659958,4
MAN1130007,0.2683995383,47.9440873774,5
MAN1130007,0.2683995383,47.9440873774,6
MAN1130007,0.2688845222,47.9368343461,7
MAN1130007,0.2688845222,47.9368343461,8
MAN1130007,0.2744754299,47.9351473853,9
MAN1130007,0.2744754299,47.9351473853,10
MAN1130007,0.2652801898,47.9399839343,11
MAN1130007,0.2652801898,47.9399839343,12
MAN1130007,0.2622896915,47.9421529406,13
MAN1130007,0.2622896915,47.9421529406,14
MAN1130007,0.2337469013,47.951502798,15
MAN1130007,0.2337469013,47.951502798,16
MAN1130007,0.2297980074,47.9554889614,17
MAN1520003,0.0702167024,48.0086521015,0
MAN1520003,0.075443002,48.0057987704,1
MAN1520003,0.075443002,48.0057987704,2
MAN1520003,0.1064936085,47.9934703993,3
MAN1520003,0.1064936085,47.9934703993,4
MAN1520003,0.1094909633,47.991998108,5
MAN1520003,0.1094909633,47.991998108,6
MAN1520003,0.1039670934,47.9743229635,7
MAN1520003,0.1039670934,47.9743229635,8
MAN1520003,0.0970981413,47.970755033,9
MAN1520003,0.0970981413,47.970755033,10
MAN1520003,0.0912328561,47.9669180584,11
MAN1520003,0.0912328561,47.9669180584,12
MAN1520003,0.1259010757,47.9643667096,13
MAN1520003,0.1259010757,47.9643667096,14
MAN1520003,0.1200981697,47.9625205808,15
MAN1520003,0.1200981697,47.9625205808,16
MAN1520003,0.113205423,47.9585752631,17
MAN1520003,0.113205423,47.9585752631,18
MAN1520003,0.1158585278,47.9556838344,19
MAN1520003,0.1158585278,47.9556838344,20
MAN1520003,0.1207547687,47.9554978209,21
MAN1520003,0.1207547687,47.9554978209,22
MAN1520003,0.1242803352,47.9554206272,23
MAN1520003,0.1242803352,47.9554206272,24
MAN1520003,0.1296319221,47.9522551462,25
MAN1520003,0.1296319221,47.9522551462,26
MAN1520003,0.1303047968,47.9477885195,27
MAN1520003,0.1303047968,47.9477885195,28
MAN1520003,0.1435309986,47.9942872622,29
MAN1520003,0.1435309986,47.9942872622,30
MAN1520003,0.1346978138,47.948411115,31
MAN1520003,0.1346978138,47.948411115,32
MAN1520003,0.1386190453,47.9497533851,33
MAN1520003,0.1386190453,47.9497533851,34
MAN1520003,0.1398931333,47.9500292268,35
MAN1520003,0.1398931333,47.9500292268,36
MAN1520003,0.1667234793,47.9560359248,37
MAN1520004,0.1667234793,47.9560359248,0
MAN1520004,0.1398908882,47.950083163,1
MAN1520004,0.1398908882,47.950083163,2
MAN1520004,0.1385632753,47.9498063152,3
MAN1520004,0.1385632753,47.9498063152,4
MAN1520004,0.1346156553,47.9484545499,5
MAN1520004,0.1346156553,47.9484545499,6
MAN1520004,0.1433899725,47.9944555468,7
MAN1520004,0.1433899725,47.9944555468,8
MAN1520004,0.1303404283,47.9478971491,9
MAN1520004,0.1303404283,47.9478971491,10
MAN1520004,0.1296735998,47.9523153092,11
MAN1520004,0.1296735998,47.9523153092,12
MAN1520004,0.124303331,47.9555110265,13
MAN1520004,0.124303331,47.9555110265,14
MAN1520004,0.1207383665,47.9555694816,15
MAN1520004,0.1207383665,47.9555694816,16
MAN1520004,0.1159292223,47.9555952124,17
MAN1520004,0.1159292223,47.9555952124,18
MAN1520004,0.113297463,47.958298123,19
MAN1520004,0.113297463,47.958298123,20
MAN1520004,0.1200985473,47.9625115916,21
MAN1520004,0.1200985473,47.9625115916,22
MAN1520004,0.1261274827,47.9643979778,23
MAN1520004,0.1261274827,47.9643979778,24
MAN1520004,0.0912328561,47.9669180584,25
MAN1520004,0.0912328561,47.9669180584,26
MAN1520004,0.0972159441,47.9708202633,27
MAN1520004,0.0972159441,47.9708202633,28
MAN1520004,0.1041415041,47.9743172955,29
MAN1520004,0.1041415041,47.9743172955,30
MAN1520004,0.1093511787,47.9927691292,31
MAN1520004,0.1093511787,47.9927691292,32
MAN1520004,0.1065311227,47.9935340883,33
MAN1520004,0.1065311227,47.9935340883,34
MAN1520004,0.0750790447,48.0060328414,35
MAN1520004,0.0750790447,48.0060328414,36
MAN1520004,0.0702312573,48.0086253943,37
MAN1530003,0.0796146179,48.0249369999,0
MAN1530003,0.0702167024,48.0086521015,1
MAN1530003,0.0702167024,48.0086521015,2
MAN1530003,0.075443002,48.0057987704,3
MAN1530003,0.075443002,48.0057987704,4
MAN1530003,0.0882647723,47.9985284177,5
MAN1530003,0.0882647723,47.9985284177,6
MAN1530003,0.1064936085,47.9934703993,7
MAN1530003,0.1064936085,47.9934703993,8
MAN1530003,0.1094909633,47.991998108,9
MAN1530003,0.1094909633,47.991998108,10
MAN1530003,0.1420107073,47.984443902,11
MAN1530003,0.1420107073,47.984443902,12
MAN1530003,0.1672731951,47.991073738,13
MAN1530004,0.1672731951,47.991073738,0
MAN1530004,0.1419422626,47.9844786032,1
MAN1530004,0.1419422626,47.9844786032,2
MAN1530004,0.1093511787,47.9927691292,3
MAN1530004,0.1093511787,47.9927691292,4
MAN1530004,0.1065311227,47.9935340883,5
MAN1530004,0.1065311227,47.9935340883,6
MAN1530004,0.0883967859,47.9985759353,7
MAN1530004,0.0883967859,47.9985759353,8
MAN1530004,0.0750790447,48.0060328414,9
MAN1530004,0.0750790447,48.0060328414,10
MAN1530004,0.0702312573,48.0086253943,11
MAN1530004,0.0702312573,48.0086253943,12
MAN1530004,0.0790150985,48.0248444773,13
MAN1300005,0.2406295366,48.0340187388,0
MAN1300005,0.2399763834,48.0353662955,1
MAN1300005,0.2399763834,48.0353662955,2
MAN1300005,0.2383421058,48.0380087445,3
MAN1300005,0.2383421058,48.0380087445,4
MAN1300005,0.2400043163,48.0390460223,5
MAN1300005,0.2400043163,48.0390460223,6
MAN1300005,0.2415906734,48.0392264321,7
MAN1300005,0.2415906734,48.0392264321,8
MAN1300005,0.2468321212,48.0389368455,9
MAN1300005,0.2468321212,48.0389368455,10
MAN1300005,0.2449413941,48.0357465252,11
MAN1300005,0.2449413941,48.0357465252,12
MAN1300005,0.2426430252,48.0330661289,13
MAN1300005,0.2426430252,48.0330661289,14
MAN1300005,0.2434185227,48.0311009414,15
MAN1300005,0.2434185227,48.0311009414,16
MAN1300005,0.2417756157,48.0278960857,17
MAN1300005,0.2417756157,48.0278960857,18
MAN1300005,0.2369063733,48.0255689492,19
MAN1300005,0.2369063733,48.0255689492,20
MAN1300005,0.2329268693,48.023806328,21
MAN1300005,0.2329268693,48.023806328,22
MAN1300005,0.2259961557,48.020739994,23
MAN1300005,0.2259961557,48.020739994,24
MAN1300005,0.2229024848,48.019307832,25
MAN1300005,0.2229024848,48.019307832,26
MAN1300005,0.2099182593,48.0190907136,27
MAN1300005,0.2099182593,48.0190907136,28
MAN1300005,0.2046047884,48.0165292167,29
MAN1300008,0.2099182593,48.0190907136,0
MAN1300008,0.2240657363,48.0197246404,1
MAN1300008,0.2240657363,48.0197246404,2
MAN1300008,0.2259747573,48.0206046714,3
MAN1300008,0.2259747573,48.0206046714,4
MAN1300008,0.2323371454,48.0234628893,5
MAN1300008,0.2323371454,48.0234628893,6
MAN1300008,0.2388331575,48.0263501257,7
MAN1300008,0.2388331575,48.0263501257,8
MAN1300008,0.2423763511,48.0283026408,9
MAN1300008,0.2423763511,48.0283026408,10
MAN1300008,0.2435191215,48.0309318213,11
MAN1300008,0.2435191215,48.0309318213,12
MAN1300008,0.2424721911,48.0333149534,13
MAN1300008,0.2424721911,48.0333149534,14
MAN1300008,0.245682285,48.0362068376,15
MAN1300008,0.245682285,48.0362068376,16
MAN1300008,0.2469854976,48.0389251887,17
MAN1300008,0.2469854976,48.0389251887,18
MAN1300008,0.24160708,48.0392186295,19
MAN1300008,0.24160708,48.0392186295,20
MAN1300008,0.2396720782,48.0389681099,21
MAN1300008,0.2396720782,48.0389681099,22
MAN1300008,0.2383749996,48.0378564075,23
MAN1300008,0.2383749996,48.0378564075,24
MAN1300008,0.2406295366,48.0340187388,25
MAN1300007,0.2046047884,48.0165292167,0
MAN1300007,0.2240657363,48.0197246404,1
MAN1300007,0.2240657363,48.0197246404,2
MAN1300007,0.2259747573,48.0206046714,3
MAN1300007,0.2259747573,48.0206046714,4
MAN1300007,0.2323371454,48.0234628893,5
MAN1300007,0.2323371454,48.0234628893,6
MAN1300007,0.2388331575,48.0263501257,7
MAN1300007,0.2388331575,48.0263501257,8
MAN1300007,0.2423763511,48.0283026408,9
MAN1300007,0.2423763511,48.0283026408,10
MAN1300007,0.2435191215,48.0309318213,11
MAN1300007,0.2435191215,48.0309318213,12
MAN1300007,0.2424721911,48.0333149534,13
MAN1300007,0.2424721911,48.0333149534,14
MAN1300007,0.245682285,48.0362068376,15
MAN1300007,0.245682285,48.0362068376,16
MAN1300007,0.2469854976,48.0389251887,17
MAN1300007,0.2469854976,48.0389251887,18
MAN1300007,0.24160708,48.0392186295,19
MAN1300007,0.24160708,48.0392186295,20
MAN1300007,0.2396720782,48.0389681099,21
MAN1300007,0.2396720782,48.0389681099,22
MAN1300007,0.2383749996,48.0378564075,23
MAN1300007,0.2383749996,48.0378564075,24
MAN1300007,0.2406295366,48.0340187388,25
MAN1300006,0.2099182593,48.0190907136,0
MAN1300006,0.2046047884,48.0165292167,1
MAN1300006,0.2046047884,48.0165292167,2
MAN1300006,0.2240657363,48.0197246404,3
MAN1300006,0.2240657363,48.0197246404,4
MAN1300006,0.2259747573,48.0206046714,5
MAN1300006,0.2259747573,48.0206046714,6
MAN1300006,0.2323371454,48.0234628893,7
MAN1300006,0.2323371454,48.0234628893,8
MAN1300006,0.2388331575,48.0263501257,9
MAN1300006,0.2388331575,48.0263501257,10
MAN1300006,0.2423763511,48.0283026408,11
MAN1300006,0.2423763511,48.0283026408,12
MAN1300006,0.2435191215,48.0309318213,13
MAN1300006,0.2435191215,48.0309318213,14
MAN1300006,0.2424721911,48.0333149534,15
MAN1300006,0.2424721911,48.0333149534,16
MAN1300006,0.245682285,48.0362068376,17
MAN1300006,0.245682285,48.0362068376,18
MAN1300006,0.2469854976,48.0389251887,19
MAN1300006,0.2469854976,48.0389251887,20
MAN1300006,0.24160708,48.0392186295,21
MAN1300006,0.24160708,48.0392186295,22
MAN1300006,0.2396720782,48.0389681099,23
MAN1300006,0.2396720782,48.0389681099,24
MAN1300006,0.2383749996,48.0378564075,25
MAN1300006,0.2383749996,48.0378564075,26
MAN1300006,0.2406295366,48.0340187388,27
MAN1600003,0.1453411183,48.0199079018,0
MAN1600003,0.1484409199,48.0192713769,1
MAN1600003,0.1484409199,48.0192713769,2
MAN1600003,0.1533462099,48.0197497728,3
MAN1600003,0.1533462099,48.0197497728,4
MAN1600003,0.1562143123,48.020756793,5
MAN1600003,0.1562143123,48.020756793,6
MAN1600003,0.1594490712,48.0210058986,7
MAN1600003,0.1594490712,48.0210058986,8
MAN1600003,0.1668147216,48.0205848679,9
MAN1600003,0.1668147216,48.0205848679,10
MAN1600003,0.1661242542,48.0220474108,11
MAN1600003,0.1661242542,48.0220474108,12
MAN1600003,0.1639121926,48.0217095201,13
MAN1600003,0.1639121926,48.0217095201,14
MAN1600003,0.180438544,48.0169772727,15
MAN1600004,0.180438544,48.0169772727,0
MAN1600004,0.1668147216,48.0205848679,1
MAN1600004,0.1668147216,48.0205848679,2
MAN1600004,0.1661242542,48.0220474108,3
MAN1600004,0.1661242542,48.0220474108,4
MAN1600004,0.1639121926,48.0217095201,5
MAN1600004,0.1639121926,48.0217095201,6
MAN1600004,0.1591468354,48.0208563427,7
MAN1600004,0.1591468354,48.0208563427,8
MAN1600004,0.1561052608,48.0207997423,9
MAN1600004,0.1561052608,48.0207997423,10
MAN1600004,0.153215202,48.0196753618,11
MAN1600004,0.153215202,48.0196753618,12
MAN1600004,0.1482437666,48.0193369619,13
MAN1600004,0.1482437666,48.0193369619,14
MAN1600004,0.1453759867,48.0199400405,15
MAN1620001,0.195224449,48.0055089372,0
MAN1620001,0.1897022026,48.0081245704,1
MAN1620001,0.1897022026,48.0081245704,2
MAN1620001,0.1892538477,48.0115617985,3
MAN1620001,0.1892538477,48.0115617985,4
MAN1620001,0.1867618251,48.0148085803,5
MAN1620001,0.1867618251,48.0148085803,6
MAN1620001,0.1844534017,48.0168352367,7
MAN1620001,0.1844534017,48.0168352367,8
MAN1620001,0.1783463607,48.0222283402,9
MAN1620002,0.1774850264,48.0229591237,0
MAN1620002,0.1847340241,48.0162016829,1
MAN1620002,0.1847340241,48.0162016829,2
MAN1620002,0.1860636823,48.0148317426,3
MAN1620002,0.1860636823,48.0148317426,4
MAN1620002,0.1879584778,48.0127524848,5
MAN1620002,0.1879584778,48.0127524848,6
MAN1620002,0.1896471544,48.0081595447,7
MAN1620002,0.1896471544,48.0081595447,8
MAN1620002,0.1954651991,48.005522337,9
MAN1630001,0.1903290928,47.9970080266,0
MAN1630001,0.1783463607,48.0222283402,1
MAN1630002,0.1774850264,48.0229591237,0
MAN1630002,0.1903290928,47.9970080266,1
MAN1640001,0.1903290928,47.9970080266,0
MAN1640001,0.1877226919,47.9988043854,1
MAN1640001,0.1877226919,47.9988043854,2
MAN1640001,0.1855327804,47.9999156493,3
MAN1640001,0.1855327804,47.9999156493,4
MAN1640001,0.1420107073,47.984443902,5
MAN1500001,0.0912328561,47.9669180584,0
MAN1500001,0.0972159441,47.9708202633,1
MAN1500001,0.0972159441,47.9708202633,2
MAN1500001,0.1041415041,47.9743172955,3
MAN1500001,0.1041415041,47.9743172955,4
MAN1500001,0.1598140305,47.9637972665,5
MAN1500001,0.1598140305,47.9637972665,6
MAN1500001,0.162115619,47.9651535329,7
MAN1500002,0.1598140305,47.9637972665,0
MAN1500002,0.162115619,47.9651535329,1
MAN1500002,0.162115619,47.9651535329,2
MAN1500002,0.1039670934,47.9743229635,3
MAN1500002,0.1039670934,47.9743229635,4
MAN1500002,0.0970981413,47.970755033,5
MAN1500002,0.0970981413,47.970755033,6
MAN1500002,0.0912328561,47.9669180584,7
MAN1510001,0.0912328561,47.9669180584,0
MAN1510001,0.0972159441,47.9708202633,1
MAN1510001,0.0972159441,47.9708202633,2
MAN1510001,0.1041415041,47.9743172955,3
MAN1510001,0.1041415041,47.9743172955,4
MAN1510001,0.1420107073,47.984443902,5
MAN1510002,0.1420107073,47.984443902,0
MAN1510002,0.1039670934,47.9743229635,1
MAN1510002,0.1039670934,47.9743229635,2
MAN1510002,0.0970981413,47.970755033,3
MAN1510002,0.0970981413,47.970755033,4
MAN1510002,0.0912328561,47.9669180584,5
MAN1540003,0.1064936085,47.9934703993,0
MAN1540003,0.1094909633,47.991998108,1
MAN1540003,0.1094909633,47.991998108,2
MAN1540003,0.1337632839,47.9874825944,3
MAN1540003,0.1337632839,47.9874825944,4
MAN1540003,0.1420107073,47.984443902,5
MAN1540003,0.1420107073,47.984443902,6
MAN1540003,0.1672731951,47.991073738,7
MAN1540004,0.1672731951,47.991073738,0
MAN1540004,0.1419422626,47.9844786032,1
MAN1540004,0.1419422626,47.9844786032,2
MAN1540004,0.1339916721,47.9874689011,3
MAN1540004,0.1339916721,47.9874689011,4
MAN1540004,0.1093511787,47.9927691292,5
MAN1540004,0.1093511787,47.9927691292,6
MAN1540004,0.1065311227,47.9935340883,7
MAN1550005,0.1131941038,48.0271806923,0
MAN1550005,0.1055644665,48.0246156233,1
MAN1550005,0.1055644665,48.0246156233,2
MAN1550005,0.0992230662,48.0223625396,3
MAN1550005,0.0992230662,48.0223625396,4
MAN1550005,0.0790150985,48.0248444773,5
MAN1550005,0.0790150985,48.0248444773,6
MAN1550005,0.1858125333,48.0117864978,7
MAN1550005,0.1858125333,48.0117864978,8
MAN1550005,0.1873270762,48.0045635594,9
MAN1560004,0.1163750989,48.0433529923,0
MAN1560004,0.1136707852,48.034542249,1
MAN1560004,0.1136707852,48.034542249,2
MAN1560004,0.1131941038,48.0271806923,3
MAN1560004,0.1131941038,48.0271806923,4
MAN1560004,0.1055644665,48.0246156233,5
MAN1560004,0.1055644665,48.0246156233,6
MAN1560004,0.1858125333,48.0117864978,7
MAN1560004,0.1858125333,48.0117864978,8
MAN1560004,0.1873270762,48.0045635594,9
MAN1560005,0.1858125333,48.0117864978,0
MAN1560005,0.1873270762,48.0045635594,1
MAN1560005,0.1873270762,48.0045635594,2
MAN1560005,0.1057888371,48.0247008632,3
MAN1560005,0.1057888371,48.0247008632,4
MAN1560005,0.1133150867,48.0271739931,5
MAN1560005,0.1133150867,48.0271739931,6
MAN1560005,0.1137051259,48.0346184678,7
MAN1560005,0.1137051259,48.0346184678,8
MAN1560005,0.1163750989,48.0433529923,9
MAN1030001,0.1194202929,48.0650279554,0
MAN1030001,0.1184756148,48.0699308334,1
MAN1030001,0.1184756148,48.0699308334,2
MAN1030001,0.1157705333,48.0771032933,3
MAN1030001,0.1157705333,48.0771032933,4
MAN1030001,0.1311754646,48.0717897421,5
MAN1030001,0.1311754646,48.0717897421,6
MAN1030001,0.1327915145,48.0674931411,7
MAN1030001,0.1327915145,48.0674931411,8
MAN1030001,0.136521413,48.0636680173,9
MAN1030001,0.136521413,48.0636680173,10
MAN1030001,0.1392087228,48.0619822374,11
MAN1030001,0.1392087228,48.0619822374,12
MAN1030001,0.1433985513,48.0596588353,13
MAN1030001,0.1433985513,48.0596588353,14
MAN1030001,0.1520700388,48.0586243668,15
MAN1030001,0.1520700388,48.0586243668,16
MAN1030001,0.1551138254,48.061595715,17
MAN1030001,0.1551138254,48.061595715,18
MAN1030001,0.1588424031,48.0619709222,19
MAN1030001,0.1588424031,48.0619709222,20
MAN1030001,0.1632663701,48.0617561911,21
MAN1030001,0.1632663701,48.0617561911,22
MAN1030001,0.1954651991,48.005522337,23
MAN1030001,0.1954651991,48.005522337,24
MAN1030001,0.202407531,47.9956276134,25
MAN1030001,0.202407531,47.9956276134,26
MAN1030001,0.2253210742,47.9850411706,27
MAN1030001,0.2253210742,47.9850411706,28
MAN1030001,0.228575221,47.9824100479,29
MAN1100003,0.2381803833,47.907024299,0
MAN1100003,0.2409422152,47.9062102266,1
MAN1100003,0.2409422152,47.9062102266,2
MAN1100003,0.2454336322,47.9069924133,3
MAN1100003,0.2454336322,47.9069924133,4
MAN1100003,0.2483996292,47.9074412981,5
MAN1100003,0.2483996292,47.9074412981,6
MAN1100003,0.2517605544,47.9097503814,7
MAN1100003,0.2517605544,47.9097503814,8
MAN1100003,0.2503151034,47.9134850084,9
MAN1100003,0.2503151034,47.9134850084,10
MAN1100003,0.2557884244,47.9141583608,11
MAN1100003,0.2557884244,47.9141583608,12
MAN1100003,0.2584414715,47.915770913,13
MAN1100003,0.2584414715,47.915770913,14
MAN1100003,0.257160157,47.9187438507,15
MAN1100003,0.257160157,47.9187438507,16
MAN1100003,0.2513767546,47.9198103032,17
MAN1100003,0.2513767546,47.9198103032,18
MAN1100003,0.2483493172,47.9171743319,19
MAN1100003,0.2483493172,47.9171743319,20
MAN1100003,0.2475090747,47.9133808971,21
MAN1100003,0.2475090747,47.9133808971,22
MAN1100003,0.2617080108,47.942304548,23
MAN1100003,0.2617080108,47.942304548,24
MAN1100003,0.2653646968,47.9398774788,25
MAN1100003,0.2653646968,47.9398774788,26
MAN1100003,0.2683914361,47.9442941428,27
MAN1100003,0.2683914361,47.9442941428,28
MAN1100003,0.2651629281,47.9446777946,29
MAN1100003,0.2651629281,47.9446777946,30
MAN1100003,0.2604928615,47.9490300123,31
MAN1100003,0.2604928615,47.9490300123,32
MAN1100003,0.2283863295,47.9824426285,33
MAN1100003,0.2283863295,47.9824426285,34
MAN1100003,0.225352248,47.9852666322,35
MAN1100003,0.225352248,47.9852666322,36
MAN1100003,0.2113751245,48.0005856357,37
MAN1100004,0.2117251831,48.0005470115,0
MAN1100004,0.2253210742,47.9850411706,1
MAN1100004,0.2253210742,47.9850411706,2
MAN1100004,0.228575221,47.9824100479,3
MAN1100004,0.228575221,47.9824100479,4
MAN1100004,0.2609845408,47.948445003,5
MAN1100004,0.2609845408,47.948445003,6
MAN1100004,0.2647326152,47.9450659958,7
MAN1100004,0.2647326152,47.9450659958,8
MAN1100004,0.2683995383,47.9440873774,9
MAN1100004,0.2683995383,47.9440873774,10
MAN1100004,0.2652801898,47.9399839343,11
MAN1100004,0.2652801898,47.9399839343,12
MAN1100004,0.2622896915,47.9421529406,13
MAN1100004,0.2622896915,47.9421529406,14
MAN1100004,0.2480197062,47.9133270517,15
MAN1100004,0.2480197062,47.9133270517,16
MAN1100004,0.2503151034,47.9134850084,17
MAN1100004,0.2503151034,47.9134850084,18
MAN1100004,0.2557884244,47.9141583608,19
MAN1100004,0.2557884244,47.9141583608,20
MAN1100004,0.2584414715,47.915770913,21
MAN1100004,0.2584414715,47.915770913,22
MAN1100004,0.257160157,47.9187438507,23
MAN1100004,0.257160157,47.9187438507,24
MAN1100004,0.2513767546,47.9198103032,25
MAN1100004,0.2513767546,47.9198103032,26
MAN1100004,0.2483493172,47.9171743319,27
MAN1100004,0.2483493172,47.9171743319,28
MAN1100004,0.2497059196,47.9126464767,29
MAN1100004,0.2497059196,47.9126464767,30
MAN1100004,0.2516701495,47.9096678021,31
MAN1100004,0.2516701495,47.9096678021,32
MAN1100004,0.2491291073,47.9072654123,33
MAN1100004,0.2491291073,47.9072654123,34
MAN1100004,0.2465408374,47.9064004788,35
MAN1100004,0.2465408374,47.9064004788,36
MAN1100004,0.2408074418,47.9062347979,37
MAN1100004,0.2408074418,47.9062347979,38
MAN1100004,0.2381803833,47.907024299,39
MAN1110003,0.2381803833,47.907024299,0
MAN1110003,0.2409422152,47.9062102266,1
MAN1110003,0.2409422152,47.9062102266,2
MAN1110003,0.2454336322,47.9069924133,3
MAN1110003,0.2454336322,47.9069924133,4
MAN1110003,0.2483996292,47.9074412981,5
MAN1110003,0.2483996292,47.9074412981,6
MAN1110003,0.2517605544,47.9097503814,7
MAN1110003,0.2517605544,47.9097503814,8
MAN1110003,0.2503151034,47.9134850084,9
MAN1110003,0.2503151034,47.9134850084,10
MAN1110003,0.2557884244,47.9141583608,11
MAN1110003,0.2557884244,47.9141583608,12
MAN1110003,0.2584414715,47.915770913,13
MAN1110003,0.2584414715,47.915770913,14
MAN1110003,0.257160157,47.9187438507,15
MAN1110003,0.257160157,47.9187438507,16
MAN1110003,0.2513767546,47.9198103032,17
MAN1110003,0.2513767546,47.9198103032,18
MAN1110003,0.2483493172,47.9171743319,19
MAN1110003,0.2483493172,47.9171743319,20
MAN1110003,0.2475090747,47.9133808971,21
MAN1110003,0.2475090747,47.9133808971,22
MAN1110003,0.2617080108,47.942304548,23
MAN1110003,0.2617080108,47.942304548,24
MAN1110003,0.2653646968,47.9398774788,25
MAN1110003,0.2653646968,47.9398774788,26
MAN1110003,0.2683914361,47.9442941428,27
MAN1110003,0.2683914361,47.9442941428,28
MAN1110003,0.2651629281,47.9446777946,29
MAN1110003,0.2651629281,47.9446777946,30
MAN1110003,0.2604928615,47.9490300123,31
MAN1110003,0.2604928615,47.9490300123,32
MAN1110003,0.2031742786,47.9947635846,33
MAN1110003,0.2031742786,47.9947635846,34
MAN1110003,0.2005902506,48.007237036,35
MAN1110003,0.2005902506,48.007237036,36
MAN1110003,0.2052330381,48.0120013311,37
MAN1110004,0.2056572735,48.0123517973,0
MAN1110004,0.2014509117,48.0097850901,1
MAN1110004,0.2014509117,48.0097850901,2
MAN1110004,0.202407531,47.9956276134,3
MAN1110004,0.202407531,47.9956276134,4
MAN1110004,0.2609845408,47.948445003,5
MAN1110004,0.2609845408,47.948445003,6
MAN1110004,0.2647326152,47.9450659958,7
MAN1110004,0.2647326152,47.9450659958,8
MAN1110004,0.2683995383,47.9440873774,9
MAN1110004,0.2683995383,47.9440873774,10
MAN1110004,0.2652801898,47.9399839343,11
MAN1110004,0.2652801898,47.9399839343,12
