stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
StopPoint:MANTAV1,"Fernand Tavano","",47.991791,0.172302,,,0,StopArea:MANPLA_FERNA,1
StopPoint:MANPAG1,"Pagès","",47.994156,0.176118,,,0,StopArea:MANPLA_PAGES,1
StopPoint:MANCSG1,"Cimetière St-Georges","",47.995483,0.177846,,,0,StopArea:MANPLA_CIMSG,0
StopPoint:MANCHM1,"Chaumard","",47.996895,0.179745,,,0,StopArea:MANPLA_CHAUM,1
StopPoint:MANHAL2,"Les Halles","",48.004013,0.193583,,,0,StopArea:MANPLA_LESHA,1
StopPoint:MANMED2,"Mediathèque","",48.002331,0.192726,,,0,StopArea:MANPLA_MEDIA,1
StopPoint:MANACI1,"Acacias","",47.998295,0.181042,,,0,StopArea:MANPLA_ACACI,1
StopPoint:MANCHM2,"Chaumard","",47.996643,0.17934,,,0,StopArea:MANPLA_CHAUM,1
StopPoint:MANCSG2,"Cimetière St-Georges","",47.995251,0.177521,,,0,StopArea:MANPLA_CIMSG,1
StopPoint:MANPAG2,"Pagès","",47.994267,0.176261,,,0,StopArea:MANPLA_PAGES,1
StopPoint:MANTAV2,"Fernand Tavano","",47.992069,0.172652,,,0,StopArea:MANPLA_FERNA,1
StopPoint:MANLOI2,"Rue du Loir","",47.987785,0.166328,,,0,StopArea:MANPLA_RUDLO,1
StopPoint:MANLCL2,"Le Clos","",47.984894,0.161195,,,0,StopArea:MANPLA_LECLO,1
StopPoint:MANMGU2,"Montaigu","",47.984154,0.156816,,,0,StopArea:MANPLA_MONTA,1
StopPoint:MANAL03,"Allonnes - Bois Joli","",47.950447,0.16323,,,0,StopArea:MANPLA_ALLBJ,1
StopPoint:MANCK03,"Collège Kennedy","",47.965443,0.161782,,,0,StopArea:MANPLA_COLKE,1
StopPoint:MANMA03,"Mairie Allonnes","",47.970272,0.159614,,,0,StopArea:MANPLA_MAIAL,1
StopPoint:MANMB03,"Martin - Bréguet","",47.976395,0.168097,,,0,StopArea:MANPLA_MARTI,1
StopPoint:MANPOI3,"Patte d'Oie","",47.978558,0.173247,,,0,StopArea:MANPLA_PATTE,1
StopPoint:MANAG03,"Angevinière","",47.985184,0.178482,,,0,StopArea:MANPLA_ANGEV,1
StopPoint:MANGR04,"Gares","",47.995789,0.193448,,,0,StopArea:MANPLA_GAREN,1
StopPoint:MANAG04,"Angevinière","",47.985058,0.178327,,,0,StopArea:MANPLA_ANGEV,1
StopPoint:MANPOI4,"Patte d'Oie","",47.978428,0.173091,,,0,StopArea:MANPLA_PATTE,1
StopPoint:MANMB04,"Martin - Bréguet","",47.976345,0.167871,,,0,StopArea:MANPLA_MARTI,1
StopPoint:MANMA04,"Mairie Allonnes","",47.970074,0.159582,,,0,StopArea:MANPLA_MAIAL,1
StopPoint:MANCK04,"Collège Kennedy","",47.965282,0.161829,,,0,StopArea:MANPLA_COLKE,1
StopPoint:MANAL04,"Allonnes - Bois Joli","",47.950153,0.162854,,,0,StopArea:MANPLA_ALLBJ,1
StopPoint:MANESX1,"Espal-Arche Na.","",47.994671,0.234143,,,0,StopArea:MANPLA_ESPAL,1
StopPoint:MANEGX1,"Épau-Bernisson","",47.992096,0.234527,,,0,StopArea:MANPLA_EPAUG,1
StopPoint:MANILX1,"Île aux Sports","",47.991207,0.229054,,,0,StopArea:MANPLA_ILEAU,1
StopPoint:MANATX1,"Atlant.-Sablons","",47.990604,0.222539,,,0,StopArea:MANPLA_ATLAN,1
StopPoint:MANCHX1,"Churchill","",47.989487,0.21591,,,0,StopArea:MANPLA_CHURC,1
StopPoint:MANSTX1,"St-Martin","",47.986935,0.208723,,,0,StopArea:MANPLA_STMAR,1
StopPoint:MANJPX1,"Jaurès-Pavillon","",47.989967,0.206845,,,0,StopArea:MANPLA_JAURE,1
StopPoint:MANVIX1,"Viaducs","",47.992985,0.204511,,,0,StopArea:MANPLA_VIADU,1
StopPoint:MANGAX2,"Gares","",47.995728,0.193678,,,0,StopArea:MANPLA_GAREN,1
StopPoint:MANHAX1,"Les Halles","",48.004482,0.193765,,,0,StopArea:MANPLA_LESHA,1
StopPoint:MANJAX1,"Jacobins-Quinc.","",48.008823,0.200412,,,0,StopArea:MANPLA_JACOB,1
StopPoint:MANCXX1,"Croix de Pierre","",48.012085,0.205576,,,0,StopArea:MANPLA_CROIX,1
StopPoint:MANBAX1,"Banjan","",48.015263,0.212714,,,0,StopArea:MANPLA_MAILL,1
StopPoint:MANZAX1,"Zamenhof","",48.016865,0.217047,,,0,StopArea:MANPLA_ZAMEN,1
StopPoint:MANBEX1,"Bellevue","",48.020294,0.210902,,,0,StopArea:MANPLA_BELLE,1
StopPoint:MANBEX2,"Bellevue","",48.020309,0.21113,,,0,StopArea:MANPLA_BELLE,1
StopPoint:MANZAX2,"Zamenhof","",48.01709,0.217105,,,0,StopArea:MANPLA_ZAMEN,1
StopPoint:MANBAX2,"Banjan","",48.015003,0.211317,,,0,StopArea:MANPLA_MAILL,1
StopPoint:MANCXX2,"Croix de Pierre","",48.012177,0.205116,,,0,StopArea:MANPLA_CROIX,1
StopPoint:MANJAX2,"Jacobins-Quinc.","",48.008888,0.200074,,,0,StopArea:MANPLA_JACOB,1
StopPoint:MANHAX2,"Les Halles","",48.003986,0.193557,,,0,StopArea:MANPLA_LESHA,1
StopPoint:MANGAX1,"Gares","",47.996101,0.192403,,,0,StopArea:MANPLA_GAREN,1
StopPoint:MANVIX2,"Viaducs","",47.992287,0.2047,,,0,StopArea:MANPLA_VIADU,1
StopPoint:MANJPX2,"Jaurès-Pavillon","",47.989922,0.206605,,,0,StopArea:MANPLA_JAURE,1
StopPoint:MANSTX2,"St-Martin","",47.987022,0.208478,,,0,StopArea:MANPLA_STMAR,1
StopPoint:MANCHX2,"Churchill","",47.989502,0.216284,,,0,StopArea:MANPLA_CHURC,1
StopPoint:MANATX2,"Atlant.-Sablons","",47.990475,0.222772,,,0,StopArea:MANPLA_ATLAN,1
StopPoint:MANILX2,"Île aux Sports","",47.99086,0.230623,,,0,StopArea:MANPLA_ILEAU,1
StopPoint:MANEGX2,"Épau-Bernisson","",47.992233,0.235098,,,0,StopArea:MANPLA_EPAUG,1
StopPoint:MANESX2,"Espal-Arche Na.","",47.994709,0.234168,,,0,StopArea:MANPLA_ESPAL,1
StopPoint:MANANX1,"Antarès-MMArena","",47.955898,0.222041,,,0,StopArea:MANPLA_ANTAR,1
StopPoint:MANGUX1,"Guetteloup","",47.964909,0.220943,,,0,StopArea:MANPLA_GUETT,1
StopPoint:MANRAX1,"Jules Raimu","",47.96859,0.218907,,,0,StopArea:MANPLA_JULES,1
StopPoint:MANGLX1,"Glonnières","",47.972588,0.216696,,,0,StopArea:MANPLA_GLONN,1
StopPoint:MANGYX1,"Goya","",47.975883,0.214836,,,0,StopArea:MANPLA_RGOYA,1
StopPoint:MANDUX1,"Durand-Vaillant","",47.979481,0.212828,,,0,StopArea:MANPLA_DURAN,1
StopPoint:MANPOX1,"Ponlieue","",47.982658,0.211012,,,0,StopArea:MANPLA_PONTL,1
StopPoint:MANLAX1,"Lafayette","",48.007114,0.191017,,,0,StopArea:MANPLA_LAFAY,1
StopPoint:MANMUX1,"Mûriers","",48.011841,0.185328,,,0,StopArea:MANPLA_THEOD,1
StopPoint:MANHOX1,"Hôpital","",48.015285,0.181339,,,0,StopArea:MANPLA_HOPIT,1
StopPoint:MANCAX1,"Cadran-Epine","",48.018658,0.173545,,,0,StopArea:MANPLA_CADRA,1
StopPoint:MANHVX1,"Haute Venelle","",48.019978,0.163233,,,0,StopArea:MANPLA_HAUTE,1
StopPoint:MANCPX1,"Campus-Ribay","",48.01709,0.161314,,,0,StopArea:MANPLA_CAMPU,1
StopPoint:MANUNX1,"Université","",48.016903,0.151748,,,0,StopArea:MANPLA_UNIVE,1
StopPoint:MANCPX2,"Campus-Ribay","",48.017033,0.161584,,,0,StopArea:MANPLA_CAMPU,1
StopPoint:MANHVX2,"Haute Venelle","",48.019917,0.163195,,,0,StopArea:MANPLA_HAUTE,1
StopPoint:MANCAX2,"Cadran-Epine","",48.018486,0.173967,,,0,StopArea:MANPLA_CADRA,1
StopPoint:MANHOX2,"Hôpital","",48.015335,0.181109,,,0,StopArea:MANPLA_HOPIT,1
StopPoint:MANMUX2,"Mûriers","",48.011681,0.186407,,,0,StopArea:MANPLA_THEOD,1
StopPoint:MANLAX2,"Lafayette","",48.007069,0.191072,,,0,StopArea:MANPLA_LAFAY,1
StopPoint:MANPOX2,"Ponlieue","",47.981915,0.21123,,,0,StopArea:MANPLA_PONTL,1
StopPoint:MANDUX2,"Durand-Vaillant","",47.979191,0.212786,,,0,StopArea:MANPLA_DURAN,1
StopPoint:MANGYX2,"Goya","",47.975052,0.21507,,,0,StopArea:MANPLA_RGOYA,1
StopPoint:MANGLX2,"Glonnières","",47.972118,0.216662,,,0,StopArea:MANPLA_GLONN,1
StopPoint:MANRAX2,"Jules Raimu","",47.968262,0.218839,,,0,StopArea:MANPLA_JULES,1
StopPoint:MANGUX2,"Guetteloup","",47.96471,0.22079,,,0,StopArea:MANPLA_GUETT,1
StopPoint:MANES01,"Espal - Arche de la Nature","",47.994785,0.233803,,,0,StopArea:MANPLA_ESPAL,1
StopPoint:MANEG01,"Épau - Gué Bernisson","",47.991982,0.234572,,,0,StopArea:MANPLA_EPAUG,1
StopPoint:MANIS01,"Île aux Sports","",47.991124,0.229523,,,0,StopArea:MANPLA_ILEAU,1
StopPoint:MANAS01,"Atlantides - Sablons","",47.990586,0.22216,,,0,StopArea:MANPLA_ATLAN,1
StopPoint:MANCH01,"Churchill","",47.989361,0.215901,,,0,StopArea:MANPLA_CHURC,1
StopPoint:MANSM01,"St-Martin","",47.985809,0.209612,,,0,StopArea:MANPLA_STMAR,1
StopPoint:MANJP01,"Jaurès - Pavillon","",47.989521,0.207023,,,0,StopArea:MANPLA_JAURE,1
StopPoint:MANVI01,"Viaducs","",47.992695,0.203933,,,0,StopArea:MANPLA_VIADU,1
StopPoint:MANZO01,"Zola","",47.993889,0.198417,,,0,StopArea:MANPLA_RZOLA,1
StopPoint:MANGA01,"Gares","",47.995517,0.193495,,,0,StopArea:MANPLA_GAREN,1
StopPoint:MANLF01,"Leclerc - Fleurus","",47.998192,0.195012,,,0,StopArea:MANPLA_LECLE,1
StopPoint:MANPR01,"Préfecture","",48.000816,0.197278,,,0,StopArea:MANPLA_PREFE,1
StopPoint:MANCM01,"Comtes du Maine - Office du Tourisme","",48.004696,0.199936,,,0,StopArea:MANPLA_COMTE,1
StopPoint:MANJA01,"Jacobins - Quinconces","",48.008877,0.200303,,,0,StopArea:MANPLA_JACOB,1
StopPoint:MANCP01,"Croix de Pierre","",48.012211,0.20553,,,0,StopArea:MANPLA_CROIX,1
StopPoint:MANBA01,"Maillets - Banjan","",48.015335,0.212577,,,0,StopArea:MANPLA_MAILL,1
StopPoint:MANZA01,"Maillets - Zamenhof","",48.017189,0.217718,,,0,StopArea:MANPLA_ZAMEN,1
StopPoint:MANBE01,"Bellevue - Hauts de Coulaines","",48.020317,0.211505,,,0,StopArea:MANPLA_BELLE,1
StopPoint:MANBE02,"Bellevue - Hauts de Coulaines","",48.020199,0.211563,,,0,StopArea:MANPLA_BELLE,1
StopPoint:MANZA02,"Maillets - Zamenhof","",48.017178,0.217571,,,0,StopArea:MANPLA_ZAMEN,1
StopPoint:MANBA02,"Maillets - Banjan","",48.015285,0.212391,,,0,StopArea:MANPLA_MAILL,1
StopPoint:MANCP02,"Croix de Pierre","",48.012161,0.205385,,,0,StopArea:MANPLA_CROIX,1
StopPoint:MANJA02,"Jacobins - Quinconces","",48.008839,0.200157,,,0,StopArea:MANPLA_JACOB,1
StopPoint:MANCM02,"Comtes du Maine - Office du Tourisme","",48.00457,0.199941,,,0,StopArea:MANPLA_COMTE,1
StopPoint:MANPR02,"Préfecture","",48.000786,0.197186,,,0,StopArea:MANPLA_PREFE,1
StopPoint:MANLF02,"Leclerc - Fleurus","",47.99818,0.194906,,,0,StopArea:MANPLA_LECLE,1
StopPoint:MANGA02,"Gares","",47.995344,0.193904,,,0,StopArea:MANPLA_GAREN,1
StopPoint:MANZO02,"Zola","",47.993839,0.198526,,,0,StopArea:MANPLA_RZOLA,1
StopPoint:MANVI02,"Viaducs","",47.992653,0.204029,,,0,StopArea:MANPLA_VIADU,1
StopPoint:MANJP02,"Jaurès - Pavillon","",47.989532,0.206983,,,0,StopArea:MANPLA_JAURE,1
StopPoint:MANSM02,"St-Martin","",47.985699,0.209416,,,0,StopArea:MANPLA_STMAR,1
StopPoint:MANCH02,"Churchill","",47.989353,0.21562,,,0,StopArea:MANPLA_CHURC,1
StopPoint:MANAS02,"Atlantides - Sablons","",47.990461,0.222661,,,0,StopArea:MANPLA_ATLAN,1
StopPoint:MANIS02,"Île aux Sports","",47.990924,0.229893,,,0,StopArea:MANPLA_ILEAU,1
StopPoint:MANEG02,"Épau - Gué Bernisson","",47.992012,0.234691,,,0,StopArea:MANPLA_EPAUG,1
StopPoint:MANES02,"Espal - Arche de la Nature","",47.994766,0.233925,,,0,StopArea:MANPLA_ESPAL,1
StopPoint:MANAN01,"Antarès - MMArena","",47.95591,0.222804,,,0,StopArea:MANPLA_ANTAR,1
StopPoint:MANGU01,"Guetteloup - Pôle Santé Sud","",47.964294,0.221155,,,0,StopArea:MANPLA_GUETT,1
StopPoint:MANJR01,"Jules Raimu","",47.968613,0.218839,,,0,StopArea:MANPLA_JULES,1
StopPoint:MANGL01,"Glonnières - Centre Sud","",47.972061,0.216918,,,0,StopArea:MANPLA_GLONN,1
StopPoint:MANGO01,"Goya","",47.975159,0.2152,,,0,StopArea:MANPLA_RGOYA,1
StopPoint:MANDV01,"Durand - Vaillant","",47.979336,0.212861,,,0,StopArea:MANPLA_DURAN,1
StopPoint:MANPO01,"Pontlieue","",47.982445,0.211141,,,0,StopArea:MANPLA_PONTL,1
StopPoint:MANRE01,"République","",48.004005,0.196546,,,0,StopArea:MANPLA_REPUB,1
StopPoint:MANEP01,"Éperon - Cité Plantagenêt","",48.00523,0.193734,,,0,StopArea:MANPLA_EPERO,1
StopPoint:MANLA01,"Lafayette","",48.006916,0.190046,,,0,StopArea:MANPLA_LAFAY,1
StopPoint:MANGM01,"Gambetta - Mûriers","",48.00948,0.184512,,,0,StopArea:MANPLA_GAMBE,1
StopPoint:MANTM01,"Théodore Monod","",48.011539,0.181707,,,0,StopArea:MANPLA_THEOD,1
StopPoint:MANHO01,"Hôpital","",48.01355,0.175511,,,0,StopArea:MANPLA_HOPIT,1
StopPoint:MANCE01,"Cadran - Épine","",48.018929,0.172488,,,0,StopArea:MANPLA_CADRA,1
StopPoint:MANHV01,"Haute Venelle - Clinique du Pré","",48.019848,0.162983,,,0,StopArea:MANPLA_HAUTE,1
StopPoint:MANRC01,"Campus - Ribay","",48.015923,0.161389,,,0,StopArea:MANPLA_CAMPU,1
StopPoint:MANUN01,"Université","",48.016994,0.152173,,,0,StopArea:MANPLA_UNIVE,1
StopPoint:MANUN02,"Université","",48.01696,0.151866,,,0,StopArea:MANPLA_UNIVE,1
StopPoint:MANRC02,"Campus - Ribay","",48.016014,0.161439,,,0,StopArea:MANPLA_CAMPU,1
StopPoint:MANHV02,"Haute Venelle - Clinique du Pré","",48.019814,0.163119,,,0,StopArea:MANPLA_HAUTE,1
StopPoint:MANCE02,"Cadran - Épine","",48.018841,0.172639,,,0,StopArea:MANPLA_CADRA,1
StopPoint:MANHO02,"Hôpital","",48.013416,0.175597,,,0,StopArea:MANPLA_HOPIT,1
StopPoint:MANTM02,"Théodore Monod","",48.011539,0.181653,,,0,StopArea:MANPLA_THEOD,1
StopPoint:MANGM02,"Gambetta - Mûriers","",48.008999,0.185457,,,0,StopArea:MANPLA_GAMBE,1
StopPoint:MANLA02,"Lafayette","",48.006794,0.190226,,,0,StopArea:MANPLA_LAFAY,1
StopPoint:MANEP02,"Éperon - Cité Plantagenêt","",48.005142,0.193778,,,0,StopArea:MANPLA_EPERO,1
StopPoint:MANRE02,"République","",48.003925,0.196629,,,0,StopArea:MANPLA_REPUB,1
StopPoint:MANPO02,"Pontlieue","",47.982365,0.211064,,,0,StopArea:MANPLA_PONTL,1
StopPoint:MANDV02,"Durand - Vaillant","",47.979229,0.212798,,,0,StopArea:MANPLA_DURAN,1
StopPoint:MANGO02,"Goya","",47.975079,0.215136,,,0,StopArea:MANPLA_RGOYA,1
StopPoint:MANGL02,"Glonnières - Centre Sud","",47.971989,0.216895,,,0,StopArea:MANPLA_GLONN,1
StopPoint:MANJR02,"Jules Raimu","",47.968487,0.218817,,,0,StopArea:MANPLA_JULES,1
StopPoint:MANGU02,"Guetteloup - Pôle Santé Sud","",47.964222,0.221185,,,0,StopArea:MANPLA_GUETT,1
StopPoint:MANAN02,"Antarès - MMArena","",47.955963,0.222641,,,0,StopArea:MANPLA_ANTAR,1
